    1.5454	        1.6742		    0.2723
    1.5197	        0.8669		    0.5240
    1.5206	        1.2223		    0.5121
    1.5243	        0.9848		    0.5592
    1.5245	        1.1037		    0.5537
    1.5528	        0.5223		    0.3786
    1.5543	        1.5665		    0.3552
    1.5619	        0.6343		    0.4420
    1.5629	        1.4555		    0.4270
    1.5326	        0.2541		    0.2101
    1.5712	        0.7491		    0.4997
    1.5719	        1.3412		    0.4951
    1.5339	        1.8288		    0.1459
    1.5396	        0.3589		    0.2732
    1.5411	        1.7262		    0.2292
    1.5788	        0.8662		    0.5572
    1.5796	        1.2245		    0.5441
    1.5482	        0.4666		    0.3358
    1.5852	        0.2507		    0.2087
    1.5495	        1.6206		    0.3097
    1.5850	        1.8326		    0.1371
    1.5844	        0.9852		    0.5899
    1.5845	        1.1054		    0.5897
    1.5574	        0.5768		    0.4038
    1.5588	        1.5108		    0.3824
    1.5935	        0.3551		    0.2743
    1.5945	        1.7308		    0.2274
    1.5667	        0.6906		    0.4640
    1.5678	        1.3984		    0.4483
    1.6028	        0.4625		    0.3454
    1.5754	        0.8067		    0.5264
    1.6036	        1.6247		    0.3182
    1.5761	        1.2829		    0.5133
    1.5822	        0.9248		    0.5710
    1.5826	        1.1648		    0.5642
    1.5853	        1.0448		    0.5964
    1.6137	        0.5733		    0.4246
    1.6154	        1.5152		    0.4019
    1.5809	        1.8820		    0.0942
    1.5814	        0.1998		    0.1648
    1.5887	        0.3023		    0.2266
    1.6247	        0.6873		    0.4946
    1.6258	        1.4020		    0.4738
    1.5894	        1.7817		    0.1843
    1.6303	        1.8865		    0.0946
    1.6316	        0.1965		    0.1689
    1.5983	        0.4085		    0.3039
    1.5993	        1.6776		    0.2685
    1.6353	        0.8041		    0.5556
    1.6356	        1.2856		    0.5433
    1.6410	        0.2982		    0.2293
    1.6401	        1.7872		    0.1826
    1.6090	        0.5184		    0.3805
    1.6101	        1.5702		    0.3529
    1.6434	        0.9234		    0.6095
    1.6435	        1.1664		    0.6073
    1.6467	        1.0448		    0.6377
    1.6199	        0.6293		    0.4510
    1.6522	        0.4035		    0.3061
    1.6210	        1.4591		    0.4220
    1.6528	        1.6836		    0.2772
    1.6306	        0.7451		    0.5200
    1.6314	        1.3442		    0.5057
    1.6647	        0.5127		    0.3928
    1.6651	        1.5759		    0.3706
    1.6399	        0.8632		    0.5767
    1.6405	        1.2262		    0.5727
    1.6281	        1.9011		    0.0924
    1.6348	        1.8373		    0.1297
    1.6467	        0.9837		    0.6282
    1.6469	        1.1057		    0.6303
    1.6359	        0.2464		    0.1796
    1.6770	        0.6255		    0.4840
    1.6781	        1.4639		    0.4602
    1.6463	        0.3514		    0.2552
    1.6460	        1.7362		    0.2165
    1.6844	        1.8431		    0.1363
    1.6887	        0.2413		    0.1814
    1.6579	        0.4575		    0.3390
    1.6893	        0.7420		    0.5529
    1.6899	        1.3480		    0.5446
    1.6583	        1.6310		    0.3169
    1.6984	        1.7423		    0.2270
    1.6993	        0.3441		    0.2557
    1.6709	        0.5687		    0.4284
    1.7000	        0.8615		    0.6178
    1.7007	        1.2289		    0.6148
    1.6715	        1.5203		    0.4116
    1.7079	        0.9833		    0.6727
    1.7080	        1.1066		    0.6734
    1.6833	        0.6826		    0.5061
    1.7144	        0.4506		    0.3559
    1.6841	        1.4061		    0.4943
    1.7139	        1.6366		    0.3395
    1.6783	        1.8912		    0.0831
    1.6822	        0.1909		    0.1382
    1.6950	        0.8011		    0.5765
    1.6956	        1.2888		    0.5671
    1.6916	        1.7924		    0.1671
    1.7250	        1.8988		    0.0991
    1.6932	        0.2918		    0.1968
    1.7284	        0.5619		    0.4635
    1.7047	        0.9216		    0.6408
    1.7052	        1.1682		    0.6402
    1.7280	        1.5259		    0.4421
    1.7322	        0.1856		    0.1515
    1.7099	        1.0446		    0.6868
    1.7056	        1.6903		    0.2651
    1.7064	        0.3966		    0.2837
    1.7432	        1.8005		    0.1825
    1.7447	        0.2857		    0.2073
    1.7426	        0.6776		    0.5535
    1.7428	        1.4109		    0.5371
    1.7210	        0.5057		    0.3903
    1.7209	        1.5822		    0.3699
    1.7560	        0.7971		    0.6257
    1.7563	        1.2917		    0.6199
    1.7592	        1.6974		    0.2909
    1.7609	        0.3892		    0.3086
    1.7359	        0.6187		    0.4937
    1.7361	        1.4694		    0.4765
    1.7344	        1.8510		    0.1269
    1.7670	        0.9197		    0.6968
    1.7675	        1.1694		    0.6962
    1.7381	        0.2343		    0.1587
    1.7769	        1.5890		    0.4129
    1.7772	        0.4983		    0.4359
    1.7500	        0.7365		    0.5724
    1.7731	        1.0444		    0.7412
    1.7502	        1.3521		    0.5654
    1.7847	        1.8598		    0.1383
    1.7503	        1.7502		    0.2167
    1.7520	        0.3369		    0.2316
    1.7624	        0.8576		    0.6457
    1.7627	        1.2315		    0.6450
    1.7894	        0.2285		    0.1466
    1.7724	        0.9815		    0.7207
    1.7726	        1.1072		    0.7231
    1.7942	        0.6127		    0.5526
    1.7940	        1.4753		    0.5249
    1.7677	        1.6441		    0.3320
    1.7683	        0.4427		    0.3478
    1.8019	        1.7597		    0.2278
    1.8043	        0.3289		    0.2305
    1.7752	        1.9092		    0.1200
    1.8099	        1.3567		    0.6304
    1.8101	        0.7320		    0.6404
    1.7815	        0.1778		    0.1308
    1.7859	        0.5542		    0.4774
    1.7855	        1.5332		    0.4512
    1.8224	        1.6544		    0.3607
    1.8236	        0.4346		    0.3756
    1.7924	        1.8099		    0.1527
    1.8240	        0.8551		    0.7192
    1.8242	        1.2339		    0.7123
    1.8028	        0.6713		    0.5839
    1.7953	        0.2782		    0.1465
    1.8025	        1.4170		    0.5588
    1.8178	        0.7928		    0.6608
    1.8363	        0.9811		    0.7825
    1.8363	        1.1078		    0.7818
    1.8179	        1.2964		    0.6514
    1.8430	        1.5426		    0.4996
    1.8118	        1.7074		    0.2780
    1.8133	        0.3804		    0.2842
    1.8443	        0.5470		    0.5317
    1.8310	        0.9175		    0.7337
    1.8314	        1.1715		    0.7358
    1.8396	        1.0442		    0.8045
    1.8326	        1.5995		    0.4126
    1.8338	        0.4889		    0.4359
    1.8633	        0.6653		    0.6469
    1.8627	        1.4251		    0.6230
    1.8542	        0.6043		    0.5773
    1.8531	        1.4853		    0.5501
    1.8794	        1.3022		    0.7229
    1.8801	        0.7889		    0.7392
    1.8724	        0.7255		    0.6758
    1.8719	        1.3650		    0.6588
    1.8947	        0.9161		    0.8105
    1.8949	        1.1754		    0.8056
    1.8879	        0.8510		    0.7495
    1.8879	        1.2398		    0.7482
    1.9030	        0.9803		    0.8273
    1.9035	        1.1102		    0.8416
